Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
2001-03-31,23,25,2,0,0,51,68,32,19,1.6129032258064515,2.2580645161290325,31.0,6,11,0,0,0,0,0,0,0,0,0.6129032258064516,1.5806451612903225,-0.6451612903225806,-0.1612903225806451
2001-01-04,11,22,2,0,0,39,31,42,33,1.3548387096774193,1.4516129032258065,31.0,6,6,0,0,0,0,0,0,0,0,-0.0967741935483871,-0.064516129032258,-0.0967741935483871,0.0
2001-04-04,1,22,2,1,0,34,31,31,33,1.3225806451612905,1.4516129032258065,31.0,8,6,0,0,0,0,0,0,0,0,0.0967741935483871,-0.064516129032258,-0.1290322580645161,0.064516129032258
2001-07-04,21,34,2,0,0,44,34,38,37,1.5161290322580645,1.4193548387096775,31.0,9,12,0,0,0,0,1,0,0,0,0.1935483870967742,-0.0967741935483871,0.0967741935483871,-0.0967741935483871
2001-08-04,16,24,3,1,0,33,34,44,52,1.09375,0.84375,32.0,7,4,0,0,0,0,0,0,0,0,-0.34375,-0.5625,0.25,0.09375
2001-10-04,25,11,2,1,0,68,41,21,42,2.1875,1.40625,32.0,8,8,0,0,0,0,0,0,0,0,1.46875,-0.03125,0.78125,0.0
2001-10-04,38,7,2,1,0,36,23,40,59,1.21875,0.5625,32.0,6,2,0,0,0,0,0,0,0,0,-0.125,-1.125,0.65625,0.125
2001-04-13,7,11,2,0,0,23,41,59,42,0.5625,1.40625,32.0,2,8,0,0,0,0,0,0,0,0,-1.125,-0.03125,-0.84375,-0.1875
2001-04-14,1,16,2,1,0,38,36,34,45,1.3636363636363635,1.1515151515151516,33.0,11,7,0,0,0,0,0,0,0,0,0.1212121212121212,-0.2727272727272727,0.2121212121212121,0.1212121212121212
2001-04-14,12,34,1,0,0,59,34,38,40,1.5454545454545454,1.3333333333333333,33.0,12,6,0,0,0,0,0,0,0,0,0.6363636363636364,-0.1818181818181818,0.2121212121212121,0.1818181818181818
2001-04-14,20,28,1,0,0,48,38,37,45,1.606060606060606,1.2727272727272727,33.0,10,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.2121212121212121,0.3333333333333333,0.1515151515151515
2001-04-14,25,13,4,2,0,70,31,22,52,2.212121212121212,0.9090909090909092,33.0,10,8,0,0,0,0,0,0,0,0,1.4545454545454546,-0.6363636363636364,1.303030303030303,0.0606060606060606
2001-04-14,41,15,3,1,0,37,31,42,51,1.0909090909090908,1.0606060606060606,33.0,1,7,0,0,1,0,0,0,0,0,-0.1515151515151515,-0.6060606060606061,0.0303030303030303,-0.1818181818181818
2001-04-16,13,36,1,0,0,31,37,52,32,0.9090909090909092,1.4848484848484849,33.0,8,5,0,0,0,0,0,0,0,0,-0.6363636363636364,0.1515151515151515,-0.5757575757575758,0.0909090909090909
2001-04-16,15,22,2,0,0,31,33,51,38,1.0606060606060606,1.3636363636363635,33.0,7,3,0,0,0,0,0,0,0,0,-0.6060606060606061,-0.1515151515151515,-0.303030303030303,0.1212121212121212
2001-04-16,28,41,2,1,0,39,40,46,43,1.2647058823529411,1.1470588235294117,34.0,5,4,0,0,0,0,0,0,1,0,-0.2058823529411764,-0.088235294117647,0.1176470588235294,0.0294117647058823
2001-04-21,0,16,4,1,0,53,37,32,47,1.7647058823529411,1.1176470588235294,34.0,10,7,0,0,0,0,0,0,0,0,0.6176470588235294,-0.2941176470588235,0.6470588235294118,0.088235294117647
2001-04-21,7,15,2,0,0,27,32,59,54,0.7058823529411765,1.0294117647058822,34.0,8,4,0,0,0,0,0,0,0,0,-0.9411764705882352,-0.6470588235294118,-0.3235294117647059,0.1176470588235294
2001-04-21,20,13,2,0,0,49,33,37,56,1.6470588235294117,0.8823529411764706,34.0,10,7,0,0,0,0,0,0,0,0,0.3529411764705882,-0.6764705882352942,0.7647058823529411,0.088235294117647
2001-04-22,23,38,3,1,0,60,41,37,46,1.6857142857142855,1.2857142857142858,35.0,10,9,0,0,0,0,0,0,0,0,0.6571428571428571,-0.1428571428571428,0.4,0.0285714285714285
2001-04-28,16,7,2,1,0,39,28,50,61,1.0857142857142856,0.6857142857142857,35.0,6,7,0,0,0,0,0,0,0,0,-0.3142857142857143,-0.9428571428571428,0.4,-0.0285714285714285
2001-04-28,21,12,2,0,0,52,62,39,39,1.6857142857142855,1.542857142857143,35.0,15,12,1,1,0,0,1,0,0,0,0.3714285714285714,0.6571428571428571,0.1428571428571428,0.0857142857142857
2001-04-28,24,41,1,0,0,37,41,60,45,0.8571428571428571,1.1142857142857143,35.0,4,4,0,0,0,0,0,0,0,0,-0.6571428571428571,-0.1142857142857142,-0.2571428571428571,0.0
2001-04-28,28,22,1,0,0,41,34,47,45,1.3055555555555556,1.25,36.0,8,0,0,0,0,0,0,0,1,1,-0.1666666666666666,-0.3055555555555556,0.0555555555555555,0.2222222222222222
2001-04-30,11,20,2,1,0,46,53,49,38,1.3611111111111112,1.7222222222222223,36.0,7,13,0,0,0,0,0,0,0,0,-0.0833333333333333,0.4166666666666667,-0.3611111111111111,-0.1666666666666666
2001-05-05,0,21,2,1,0,59,54,34,39,1.8333333333333333,1.7222222222222223,36.0,12,15,0,0,0,0,1,1,0,0,0.6944444444444444,0.4166666666666667,0.1111111111111111,-0.0833333333333333
2001-05-05,1,13,3,2,0,43,34,38,58,1.3888888888888888,0.9166666666666666,36.0,9,9,0,0,0,0,0,0,0,0,0.1388888888888889,-0.6666666666666666,0.4722222222222222,0.0
2001-05-05,12,16,2,1,0,62,40,41,54,1.5,1.0555555555555556,36.0,9,6,1,0,0,0,0,0,0,0,0.5833333333333334,-0.3888888888888889,0.4444444444444444,0.0833333333333333
2001-05-05,22,38,4,2,0,34,42,46,49,1.2162162162162162,1.2432432432432432,37.0,0,7,0,0,1,1,0,0,0,0,-0.3243243243243243,-0.1891891891891892,-0.027027027027027,-0.1891891891891892
2001-05-05,23,28,3,0,0,65,41,37,50,1.7567567567567568,1.2702702702702702,37.0,15,8,1,1,0,0,0,0,0,0,0.7567567567567568,-0.2432432432432432,0.4864864864864865,0.1891891891891892
2001-05-05,36,11,3,2,0,41,48,37,50,1.4324324324324325,1.4054054054054057,37.0,5,7,0,0,0,0,0,0,0,0,0.1081081081081081,-0.054054054054054,0.027027027027027,-0.054054054054054
2001-05-05,41,34,3,0,0,41,35,48,45,1.054054054054054,1.2432432432432432,37.0,4,2,0,0,0,0,0,0,0,0,-0.1891891891891892,-0.2702702702702703,-0.1891891891891892,0.054054054054054
2001-07-05,20,24,2,1,0,54,39,40,61,1.6756756756756757,0.918918918918919,37.0,10,7,0,0,0,0,0,0,0,0,0.3783783783783784,-0.5945945945945946,0.7567567567567568,0.081081081081081
2001-05-13,21,7,6,1,0,55,29,41,64,1.6756756756756757,0.6756756756756757,37.0,12,7,1,0,0,0,0,0,0,0,0.3783783783783784,-0.945945945945946,1.0,0.1351351351351351
2001-05-13,34,25,2,1,0,35,77,45,26,1.2432432432432432,2.1621621621621623,37.0,2,10,0,0,0,0,0,0,0,0,-0.2702702702702703,1.3783783783783785,-0.918918918918919,-0.2162162162162162
2001-05-19,21,22,3,1,0,61,38,42,48,1.7105263157894737,1.263157894736842,38.0,12,3,1,0,0,0,0,0,1,0,0.5,-0.2631578947368421,0.4473684210526316,0.2368421052631578
2001-05-19,27,41,2,1,0,42,44,43,48,1.0263157894736843,1.105263157894737,38.0,7,6,0,0,0,0,0,0,0,0,-0.0263157894736842,-0.1052631578947368,-0.0789473684210526,0.0263157894736842
2001-05-19,28,1,3,0,0,41,46,50,40,1.263157894736842,1.4210526315789471,38.0,6,9,0,0,0,0,0,0,0,0,-0.2368421052631578,0.1578947368421052,-0.1578947368421052,-0.0789473684210526
2001-05-19,34,0,3,2,0,37,61,46,35,1.2894736842105263,1.8421052631578947,38.0,5,10,0,0,0,0,0,0,0,0,-0.2368421052631578,0.6842105263157895,-0.5526315789473685,-0.131578947368421
2001-05-19,38,25,3,1,0,44,78,53,28,1.2105263157894737,2.1052631578947367,38.0,4,7,0,0,0,0,0,0,0,0,-0.2368421052631578,1.3157894736842106,-0.8947368421052632,-0.0789473684210526
2001-08-18,15,3,2,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2001-08-18,21,34,2,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2001-08-18,23,41,2,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2001-08-18,36,20,1,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2001-08-19,25,17,3,2,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2001-08-21,5,27,1,0,0,5,0,0,4,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,2.5,-2.0,1.5,1.5
2001-08-21,20,15,3,1,0,0,2,1,1,0.0,1.5,2.0,0,3,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5
2001-08-22,17,36,2,0,0,2,1,3,0,0.0,1.5,2.0,0,3,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5
2001-08-25,0,22,4,0,0,4,0,0,5,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,2.0,-2.5,1.5,1.5
2001-08-25,3,38,2,1,0,1,0,2,0,0.0,0.5,2.0,0,1,0,0,0,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
2001-08-25,16,27,2,0,0,2,0,1,4,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-2.0,1.5,1.5
2001-08-27,5,23,2,1,0,6,3,0,3,2.0,1.0,3.0,6,3,0,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0
2001-08-09,25,16,4,1,0,6,5,5,2,1.25,1.75,4.0,5,7,0,0,0,0,0,0,0,0,0.25,0.75,-0.5,-0.5
2001-08-09,36,3,1,0,0,2,5,3,5,1.0,1.0,4.0,4,4,0,0,0,0,0,0,0,0,-0.25,0.0,0.0,0.0
2001-09-09,38,34,2,0,0,2,0,3,6,0.5,0.0,4.0,2,0,0,0,0,0,0,0,0,0,-0.25,-1.5,0.5,0.5
2001-09-15,27,41,2,0,0,1,1,11,4,0.0,0.4,5.0,0,2,0,0,0,0,0,0,0,0,-2.0,-0.6,-0.4,-0.4
2001-09-15,28,25,4,3,0,10,10,6,6,1.6,1.6,5.0,8,8,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.0
2001-09-22,3,16,1,0,0,6,7,7,9,0.8333333333333334,1.1666666666666667,6.0,5,7,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
2001-09-22,23,38,1,0,0,8,6,7,6,1.5,0.8333333333333334,6.0,9,5,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.6666666666666666,0.6666666666666666
2001-09-22,25,20,4,0,0,13,5,10,5,1.3333333333333333,0.8333333333333334,6.0,8,5,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5
2001-09-23,21,15,3,0,0,6,5,1,7,1.8333333333333333,0.8333333333333334,6.0,11,5,0,0,0,0,0,0,0,0,0.8333333333333334,-0.3333333333333333,1.0,1.0
2001-09-23,41,28,3,0,0,4,10,4,9,0.8333333333333334,1.3333333333333333,6.0,5,8,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,-0.5,-0.5
2001-09-26,28,22,1,0,0,10,5,9,14,1.3333333333333333,0.6666666666666666,6.0,8,4,0,0,0,0,0,0,0,0,0.1666666666666666,-1.5,0.6666666666666666,0.6666666666666666
2001-09-29,11,22,2,0,0,7,5,7,14,1.1428571428571428,0.7142857142857143,7.0,8,5,0,0,0,0,0,0,0,0,0.0,-1.2857142857142858,0.4285714285714285,0.4285714285714285
2001-09-29,16,41,5,0,0,7,4,10,9,1.0,0.7142857142857143,7.0,4,5,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.7142857142857143,0.2857142857142857,-0.1428571428571428
2001-09-30,1,3,2,0,0,9,7,3,8,1.7142857142857142,0.8571428571428571,7.0,11,6,0,0,0,0,0,0,0,0,0.8571428571428571,-0.1428571428571428,0.8571428571428571,0.7142857142857143
2001-10-13,12,22,2,0,0,12,5,7,15,1.625,0.625,8.0,9,5,0,0,0,0,0,0,0,0,0.625,-1.25,1.0,0.5
2001-10-14,1,17,2,0,0,11,7,3,8,1.875,0.875,8.0,13,4,0,0,0,0,0,0,0,0,1.0,-0.125,1.0,1.125
2001-10-14,3,41,7,1,0,8,5,8,16,1.125,0.625,8.0,8,4,0,0,0,0,0,0,0,0,0.0,-1.375,0.5,0.5
2001-10-15,38,15,3,1,0,8,5,8,12,1.0,0.625,8.0,6,2,0,0,0,0,0,0,0,0,0.0,-0.875,0.375,0.5
2001-10-20,16,1,3,2,0,12,13,10,6,1.2222222222222223,1.6666666666666667,9.0,4,10,0,0,1,0,0,0,0,0,0.2222222222222222,0.7777777777777778,-0.4444444444444444,-0.6666666666666666
2001-10-20,41,34,2,0,0,7,5,16,14,0.8888888888888888,0.6666666666666666,9.0,6,6,0,0,0,0,0,0,0,0,-1.0,-1.0,0.2222222222222222,0.0
2001-10-22,27,36,2,0,0,8,8,17,7,0.7777777777777778,1.3333333333333333,9.0,7,8,0,0,0,0,0,0,0,0,-1.0,0.1111111111111111,-0.5555555555555556,-0.1111111111111111
2001-10-24,1,11,1,0,0,14,8,6,9,1.8,1.0,10.0,12,6,1,0,0,0,0,0,0,0,0.8,-0.1,0.8,0.6
2001-10-24,41,12,2,1,0,9,13,17,9,1.1,1.4,10.0,9,6,0,0,0,0,0,0,0,0,-0.8,0.4,-0.3,0.3
2001-10-27,1,5,3,2,0,14,10,6,10,1.8,1.2,10.0,12,2,1,0,0,0,0,0,0,0,0.8,0.0,0.6,1.0
2001-10-27,17,34,2,1,0,8,8,11,17,0.8,0.7,10.0,3,4,0,0,0,0,0,0,0,0,-0.3,-0.9,0.1,-0.1
2001-10-27,38,27,2,1,0,14,8,14,17,1.1,0.8,10.0,6,8,0,0,0,0,0,0,0,0,0.0,-0.9,0.3,-0.2
2001-03-11,22,36,1,0,0,6,9,23,12,0.4545454545454545,1.0909090909090908,11.0,1,4,0,0,0,0,0,0,0,0,-1.5454545454545454,-0.2727272727272727,-0.6363636363636364,-0.2727272727272727
2001-03-11,27,15,5,1,0,10,8,17,17,1.0,0.6363636363636364,11.0,8,2,0,0,0,0,0,0,1,0,-0.6363636363636364,-0.8181818181818182,0.3636363636363636,0.5454545454545454
2001-03-11,28,1,3,0,0,18,17,14,8,1.5454545454545454,1.9090909090909087,11.0,9,12,0,0,0,0,0,0,0,0,0.3636363636363636,0.8181818181818182,-0.3636363636363636,-0.2727272727272727
2001-04-11,12,20,2,1,0,16,12,11,18,1.5,0.6666666666666666,12.0,8,3,0,0,0,0,0,0,0,0,0.4166666666666667,-0.5,0.8333333333333334,0.4166666666666667
2001-04-11,21,38,2,1,0,15,18,5,15,1.9166666666666667,1.4166666666666667,12.0,9,9,0,0,0,0,0,0,0,0,0.8333333333333334,0.25,0.5,0.0
2001-04-11,23,25,3,1,0,21,28,11,20,1.9166666666666667,1.5,12.0,11,7,0,0,0,0,0,0,0,0,0.8333333333333334,0.6666666666666666,0.4166666666666667,0.3333333333333333
2001-11-17,15,34,1,0,0,9,10,22,21,0.5833333333333334,0.5833333333333334,12.0,2,1,0,0,0,0,0,0,0,0,-1.0833333333333333,-0.9166666666666666,0.0,0.0833333333333333
2001-11-17,17,28,3,1,0,12,21,12,14,1.1666666666666667,1.6666666666666667,12.0,8,9,0,0,0,0,0,0,0,0,0.0,0.5833333333333334,-0.5,-0.0833333333333333
2001-11-17,25,22,2,0,0,28,6,20,23,1.5,0.5,12.0,7,1,0,0,0,0,0,0,1,0,0.6666666666666666,-1.4166666666666667,1.0,0.5
2001-11-18,36,21,2,0,0,10,15,14,7,1.0,1.7692307692307692,13.0,4,6,0,0,0,0,0,0,0,0,-0.3076923076923077,0.6153846153846154,-0.7692307692307693,-0.1538461538461538
2001-11-24,28,15,1,0,0,22,10,17,22,1.5384615384615383,0.7692307692307693,13.0,9,5,0,0,0,0,0,0,0,0,0.3846153846153846,-0.9230769230769232,0.7692307692307693,0.3076923076923077
2001-11-24,34,11,1,0,0,10,16,22,17,0.5384615384615384,1.0769230769230769,13.0,1,5,0,0,0,0,0,0,0,0,-0.9230769230769232,-0.0769230769230769,-0.5384615384615384,-0.3076923076923077
2001-11-25,0,25,3,1,0,25,30,14,20,1.5384615384615383,1.6153846153846154,13.0,6,7,0,0,0,0,0,0,0,0,0.8461538461538461,0.7692307692307693,-0.0769230769230769,-0.0769230769230769
2001-11-25,23,36,1,0,0,23,12,11,14,2.071428571428572,1.1428571428571428,14.0,13,4,0,0,0,0,0,0,0,0,0.8571428571428571,-0.1428571428571428,0.9285714285714286,0.6428571428571429
2001-01-12,36,41,1,0,0,12,16,14,26,1.1428571428571428,1.0714285714285714,14.0,4,7,0,0,0,0,0,0,0,0,-0.1428571428571428,-0.7142857142857143,0.0714285714285714,-0.2142857142857142
2001-02-12,16,34,2,0,0,20,11,17,24,1.3333333333333333,0.6666666666666666,15.0,6,3,0,0,0,0,0,0,1,0,0.2,-0.8666666666666667,0.6666666666666666,0.2
2001-03-12,38,5,3,2,0,21,18,18,17,1.4,1.3333333333333333,15.0,10,8,0,0,0,0,0,0,0,0,0.2,0.0666666666666666,0.0666666666666666,0.1333333333333333
2001-08-12,11,38,3,1,0,17,21,19,18,1.0,1.4,15.0,5,10,0,0,0,0,0,0,0,0,-0.1333333333333333,0.2,-0.4,-0.3333333333333333
2001-08-12,15,5,1,0,0,10,18,24,17,0.6666666666666666,1.3333333333333333,15.0,4,8,0,0,0,0,0,0,0,0,-0.9333333333333332,0.0666666666666666,-0.6666666666666666,-0.2666666666666666
2001-08-12,17,16,2,0,0,15,20,13,17,1.2666666666666666,1.3333333333333333,15.0,11,6,1,0,0,0,0,0,0,0,0.1333333333333333,0.2,-0.0666666666666666,0.3333333333333333
2001-08-12,23,27,2,0,0,25,16,11,20,2.1333333333333333,1.0666666666666669,15.0,13,8,0,0,0,0,0,0,0,0,0.9333333333333332,-0.2666666666666666,1.0666666666666669,0.3333333333333333
2001-09-12,0,1,3,2,0,33,19,17,15,1.8125,1.5,16.0,10,3,0,0,0,0,0,0,0,0,1.0,0.25,0.3125,0.4375
2001-12-12,25,15,5,0,0,31,11,27,24,1.3125,0.8125,16.0,3,6,0,0,0,0,0,0,0,0,0.25,-0.8125,0.5,-0.1875
2001-12-15,16,15,1,0,0,20,11,19,24,1.25,0.8125,16.0,6,6,0,0,0,0,0,0,0,0,0.0625,-0.8125,0.4375,0.0
2001-12-15,28,3,2,1,0,27,22,19,19,1.7647058823529411,1.1176470588235294,17.0,10,5,0,0,0,0,0,0,0,0,0.4705882352941176,0.1764705882352941,0.6470588235294118,0.2941176470588235
2001-12-15,34,36,2,0,0,17,13,24,15,0.9411764705882352,1.1764705882352942,17.0,9,7,0,0,0,0,0,0,0,0,-0.4117647058823529,-0.1176470588235294,-0.2352941176470588,0.1176470588235294
2001-12-15,38,17,4,0,0,25,17,23,13,1.411764705882353,1.3529411764705883,17.0,7,9,0,0,0,0,0,0,0,0,0.1176470588235294,0.2352941176470588,0.0588235294117647,-0.1176470588235294
2001-12-16,12,23,4,0,0,19,25,12,15,1.411764705882353,1.9411764705882355,17.0,6,10,0,0,0,0,1,0,0,0,0.4117647058823529,0.5882352941176471,-0.5294117647058824,-0.2352941176470588
2001-12-17,1,20,2,1,0,21,14,18,25,1.411764705882353,0.5294117647058824,17.0,3,1,0,0,0,0,0,0,0,0,0.1764705882352941,-0.6470588235294118,0.8823529411764706,0.1176470588235294
2001-12-19,21,16,3,2,0,20,21,11,19,1.7058823529411764,1.3529411764705883,17.0,6,8,0,0,0,0,0,0,0,0,0.5294117647058824,0.1176470588235294,0.3529411764705882,-0.1176470588235294
2001-12-22,15,1,3,1,0,11,23,30,19,0.7222222222222222,1.5,18.0,3,5,0,0,0,0,0,0,0,0,-1.0555555555555556,0.2222222222222222,-0.7777777777777778,-0.1111111111111111
2001-12-22,25,34,6,1,0,37,18,27,30,1.5,0.8888888888888888,18.0,6,9,0,0,1,0,0,0,0,0,0.5555555555555556,-0.6666666666666666,0.6111111111111112,-0.1666666666666666
2001-12-22,36,16,1,0,0,13,23,17,22,1.1111111111111112,1.2777777777777777,18.0,7,7,0,0,0,0,0,0,0,0,-0.2222222222222222,0.0555555555555555,-0.1666666666666666,0.0
2001-12-23,12,5,5,1,0,23,20,12,21,1.5,1.1666666666666667,18.0,8,5,0,0,0,0,0,0,0,0,0.6111111111111112,-0.0555555555555555,0.3333333333333333,0.1666666666666666
2001-12-26,0,12,2,1,0,35,23,21,12,1.6666666666666667,1.5,18.0,10,8,1,0,0,0,0,0,0,0,0.7777777777777778,0.6111111111111112,0.1666666666666666,0.1111111111111111
2001-12-26,20,22,2,0,0,17,12,28,32,0.631578947368421,0.7894736842105263,19.0,4,6,0,0,0,0,0,0,0,0,-0.5789473684210527,-1.0526315789473684,-0.1578947368421052,-0.1052631578947368
2001-12-26,28,27,3,0,0,34,17,23,26,1.894736842105263,1.0,19.0,13,4,0,0,0,0,0,0,0,0,0.5789473684210527,-0.4736842105263157,0.8947368421052632,0.4736842105263157
2001-12-26,34,38,1,0,0,19,30,30,25,1.0,1.4210526315789471,19.0,9,9,0,0,0,0,0,0,0,0,-0.5789473684210527,0.2631578947368421,-0.4210526315789473,0.0
2001-12-26,41,15,4,0,0,20,14,30,31,1.105263157894737,0.8421052631578947,19.0,6,6,0,0,0,0,0,0,0,0,-0.5263157894736842,-0.8947368421052632,0.2631578947368421,0.0
2001-12-29,0,27,2,1,0,37,17,22,26,1.736842105263158,1.0,19.0,10,4,0,0,0,0,0,0,0,0,0.7894736842105263,-0.4736842105263157,0.7368421052631579,0.3157894736842105
2001-12-29,20,36,5,0,0,19,17,28,17,0.75,1.3,20.0,6,10,0,0,1,0,0,0,0,0,-0.45,0.0,-0.55,-0.2
2002-01-01,11,20,3,2,0,21,19,22,28,1.15,0.75,20.0,8,6,0,0,0,0,0,0,1,0,-0.05,-0.45,0.4,0.1
2002-01-01,21,41,3,0,0,30,25,17,31,1.809523809523809,1.1904761904761905,21.0,10,9,0,0,0,0,0,0,0,0,0.6190476190476191,-0.2857142857142857,0.6190476190476191,0.0476190476190476
2002-01-01,27,16,1,0,0,19,23,28,28,1.0476190476190477,1.0952380952380951,21.0,3,3,0,0,1,0,0,0,0,0,-0.4285714285714285,-0.238095238095238,-0.0476190476190476,0.0
2002-01-01,38,3,1,0,0,31,25,27,25,1.3333333333333333,1.0476190476190477,21.0,4,3,0,0,0,0,0,0,0,0,0.1904761904761904,0.0,0.2857142857142857,0.0476190476190476
2002-02-01,25,28,3,1,0,48,38,30,25,1.7142857142857142,1.8571428571428568,21.0,15,12,1,1,0,0,1,0,0,0,0.8571428571428571,0.6190476190476191,-0.1428571428571428,0.1428571428571428
2002-09-01,34,23,2,0,0,23,30,33,20,1.0476190476190477,1.809523809523809,21.0,9,5,0,0,0,0,0,0,0,0,-0.4761904761904761,0.4761904761904761,-0.7619047619047619,0.1904761904761904
2002-12-01,1,15,2,1,0,26,15,25,35,1.3333333333333333,0.9047619047619048,21.0,4,6,0,0,0,0,0,0,0,0,0.0476190476190476,-0.9523809523809524,0.4285714285714285,-0.0952380952380952
2002-12-01,3,11,4,1,0,25,24,25,22,1.0476190476190477,1.238095238095238,21.0,3,8,0,0,0,0,0,0,0,0,0.0,0.0952380952380952,-0.1904761904761904,-0.238095238095238
2002-12-01,16,36,1,0,0,23,18,29,23,1.0454545454545454,1.2272727272727273,22.0,0,7,0,0,1,1,0,0,0,0,-0.2727272727272727,-0.2272727272727272,-0.1818181818181818,-0.3181818181818182
2002-12-01,17,27,2,1,0,22,20,21,30,1.3636363636363635,1.0,22.0,7,3,0,0,0,0,0,0,1,0,0.0454545454545454,-0.4545454545454545,0.3636363636363636,0.1818181818181818
2002-12-01,20,38,2,1,0,26,32,31,27,0.8181818181818182,1.4090909090909092,22.0,9,7,0,0,0,0,0,0,0,0,-0.2272727272727272,0.2272727272727272,-0.5909090909090909,0.0909090909090909
2002-12-01,28,21,3,1,0,39,33,28,17,1.7727272727272727,1.8636363636363635,22.0,9,12,1,0,0,0,0,0,0,0,0.5,0.7272727272727273,-0.0909090909090909,-0.1363636363636363
2002-12-01,41,22,1,0,0,25,14,34,37,1.1363636363636365,0.7272727272727273,22.0,6,3,0,0,0,0,0,0,0,0,-0.4090909090909091,-1.0454545454545454,0.4090909090909091,0.1363636363636363
2002-01-19,25,3,2,1,0,54,29,32,27,1.826086956521739,1.0869565217391304,23.0,15,6,1,1,0,0,0,0,0,0,0.9565217391304348,0.0869565217391304,0.7391304347826086,0.391304347826087
2002-01-20,12,41,5,1,0,35,26,22,34,1.4782608695652173,1.2173913043478262,23.0,7,8,0,0,0,0,0,0,0,0,0.5652173913043478,-0.3478260869565217,0.2608695652173913,-0.0434782608695652
2002-01-29,11,15,1,0,0,29,17,30,41,1.2083333333333333,0.7916666666666666,24.0,7,3,0,0,0,0,0,0,0,0,-0.0416666666666666,-1.0,0.4166666666666667,0.1666666666666666
2002-01-30,12,21,2,0,0,40,35,23,21,1.5416666666666667,1.75,24.0,7,10,0,0,0,0,1,0,0,0,0.7083333333333334,0.5833333333333334,-0.2083333333333333,-0.125
2002-01-30,20,17,1,0,0,31,23,33,23,1.0,1.2916666666666667,24.0,12,7,0,0,0,0,0,0,0,0,-0.0833333333333333,0.0,-0.2916666666666667,0.2083333333333333
2002-01-30,23,22,1,0,0,32,15,24,40,1.6666666666666667,0.7083333333333334,24.0,4,2,0,0,0,0,0,0,0,0,0.3333333333333333,-1.0416666666666667,0.9583333333333334,0.0833333333333333
2002-01-30,34,41,2,0,0,27,27,37,39,1.0833333333333333,1.1666666666666667,24.0,7,7,0,0,0,0,0,0,0,0,-0.4166666666666667,-0.5,-0.0833333333333333,0.0
2002-02-02,15,38,1,0,0,17,35,42,33,0.76,1.28,25.0,3,5,0,0,0,0,0,0,0,0,-1.0,0.08,-0.52,-0.08
2002-02-02,25,36,4,1,0,56,19,34,26,1.8,1.12,25.0,12,2,1,0,0,0,0,0,0,0,0.88,-0.28,0.68,0.4
2002-02-02,28,5,3,2,0,45,27,30,39,1.84,1.0,25.0,7,4,0,0,0,0,0,0,0,0,0.6,-0.48,0.84,0.12
2002-02-02,41,3,2,0,0,27,32,41,32,1.12,1.0,25.0,4,3,0,0,0,0,0,0,0,0,-0.56,0.0,0.12,0.04
2002-09-02,5,41,1,0,0,29,29,42,41,0.9615384615384616,1.1923076923076923,26.0,3,6,0,0,0,0,0,0,0,0,-0.5,-0.4615384615384615,-0.2307692307692307,-0.1153846153846153
2002-09-02,17,3,2,0,0,25,32,23,34,1.3461538461538465,0.9615384615384616,26.0,8,3,0,0,0,0,0,0,0,0,0.0769230769230769,-0.0769230769230769,0.3846153846153846,0.1923076923076923
2002-09-02,28,34,3,1,0,48,30,32,38,1.8846153846153848,1.1538461538461535,26.0,10,8,0,0,0,0,0,0,0,0,0.6153846153846154,-0.3076923076923077,0.7307692307692307,0.0769230769230769
