HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,Year,Month,Day
Everton,Chelsea,H,17,25,20,20,1.2,1.1333333333333333,15.0,9,7,0,0,0,0,0,0,0,0,-0.2,0.3333333333333333,0.0666666666666666,0.1333333333333333,2000,11,25
Man City,Ipswich,NH,15,20,25,14,0.9333333333333332,1.6,15.0,3,12,0,0,0,0,0,0,0,0,-0.6666666666666666,0.4,-0.6666666666666666,-0.6,2000,11,25
Middlesbrough,Bradford,NH,17,5,24,22,0.6666666666666666,0.4666666666666667,15.0,0,1,0,0,1,1,0,0,0,0,-0.4666666666666667,-1.1333333333333333,0.2,-0.0666666666666666,2000,11,25
Southampton,West Ham,NH,19,18,24,15,1.1333333333333333,1.2,15.0,7,10,0,0,0,0,0,0,0,0,-0.3333333333333333,0.2,-0.0666666666666666,-0.2,2000,11,25
Tottenham,Leicester,H,19,14,21,8,1.3333333333333333,1.7333333333333334,15.0,9,10,0,0,0,0,0,0,0,0,-0.1333333333333333,0.4,-0.4,-0.0666666666666666,2000,11,25
Leeds,Arsenal,H,21,23,19,12,1.4666666666666666,1.8666666666666667,15.0,8,10,0,0,0,0,1,0,0,0,0.1333333333333333,0.7333333333333333,-0.4,-0.1333333333333333,2000,11,26
Newcastle,Liverpool,H,15,28,14,21,1.3333333333333333,1.6,15.0,4,9,0,0,0,0,0,0,0,0,0.0666666666666666,0.4666666666666667,-0.2666666666666666,-0.3333333333333333,2000,11,26
Arsenal,Southampton,H,23,19,12,24,1.8666666666666667,1.1333333333333333,15.0,10,7,1,0,0,0,0,0,0,0,0.7333333333333333,-0.3333333333333333,0.7333333333333333,0.2,2000,2,12
Aston Villa,Newcastle,NH,18,17,13,15,1.5,1.4375,16.0,8,7,0,0,0,0,0,0,0,0,0.3125,0.125,0.0625,0.0625,2000,2,12
Bradford,Coventry,H,7,14,24,30,0.5,0.75,16.0,2,1,0,0,0,0,0,0,1,0,-1.0625,-1.0,-0.25,0.0625,2000,2,12
Ipswich,Derby,NH,23,18,16,31,1.6875,0.625,16.0,12,5,0,0,0,0,0,0,0,0,0.4375,-0.8125,1.0625,0.4375,2000,2,12
Leicester,Leeds,H,14,22,11,22,1.625,1.375,16.0,10,7,0,0,0,0,0,0,0,0,0.1875,0.0,0.25,0.1875,2000,2,12
Liverpool,Charlton,H,29,21,23,21,1.5,1.3125,16.0,6,6,0,0,0,0,0,0,0,0,0.375,0.0,0.1875,0.0,2000,2,12
Man United,Tottenham,H,39,22,10,21,2.25,1.4375,16.0,15,9,1,1,0,0,0,0,0,0,1.8125,0.0625,0.8125,0.375,2000,2,12
West Ham,Middlesbrough,H,21,19,17,26,1.3125,0.6875,16.0,13,1,0,0,0,0,0,0,1,0,0.25,-0.4375,0.625,0.75,2000,2,12
Chelsea,Man City,H,26,17,22,28,1.0625,0.875,16.0,4,0,0,0,0,0,0,0,1,1,0.25,-0.6875,0.1875,0.25,2000,3,12
Sunderland,Everton,H,15,19,16,21,1.4375,1.3125,16.0,10,9,0,0,0,0,0,0,0,0,-0.0625,-0.125,0.125,0.0625,2000,4,12
Arsenal,Newcastle,H,23,17,13,15,1.75,1.4375,16.0,7,7,0,0,0,0,0,0,0,0,0.625,0.125,0.3125,0.0,2000,9,12
Bradford,Tottenham,NH,9,22,25,23,0.6470588235294118,1.3529411764705883,17.0,4,9,0,0,1,0,0,0,0,0,-0.9411764705882352,-0.0588235294117647,-0.7058823529411765,-0.2941176470588235,2000,9,12
Charlton,Man United,NH,21,41,24,10,1.2352941176470589,2.294117647058824,17.0,6,15,0,0,0,0,1,1,0,0,-0.1764705882352941,1.8235294117647056,-1.0588235294117647,-0.5294117647058824,2000,9,12
Chelsea,Derby,H,28,19,23,31,1.1764705882352942,0.7647058823529411,17.0,4,8,0,0,0,0,0,0,0,0,0.2941176470588235,-0.7058823529411765,0.4117647058823529,-0.2352941176470588,2000,9,12
Man City,Everton,H,18,19,30,23,0.8235294117647058,1.2352941176470589,17.0,0,9,0,0,1,1,0,0,0,0,-0.7058823529411765,-0.2352941176470588,-0.4117647058823529,-0.5294117647058824,2000,9,12
Southampton,Leeds,H,21,22,28,23,1.0,1.2941176470588236,17.0,7,4,0,0,0,0,0,0,0,0,-0.4117647058823529,-0.0588235294117647,-0.2941176470588235,0.1764705882352941,2000,9,12
Sunderland,Middlesbrough,H,17,19,16,27,1.5294117647058822,0.6470588235294118,17.0,10,1,0,0,0,0,0,0,1,0,0.0588235294117647,-0.4705882352941176,0.8823529411764706,0.5294117647058824,2000,9,12
West Ham,Aston Villa,NH,22,19,17,14,1.411764705882353,1.4705882352941178,17.0,13,6,0,0,0,0,0,0,0,0,0.2941176470588235,0.2941176470588235,-0.0588235294117647,0.4117647058823529,2000,9,12
Coventry,Leicester,H,15,17,32,12,0.7058823529411765,1.7058823529411764,17.0,1,10,0,0,1,0,0,0,0,0,-1.0,0.2941176470588235,-1.0,-0.5294117647058824,2000,10,12
Liverpool,Ipswich,NH,32,23,23,17,1.588235294117647,1.588235294117647,17.0,6,9,0,0,0,0,0,0,0,0,0.5294117647058824,0.3529411764705882,0.0,-0.1764705882352941,2000,10,12
Aston Villa,Man City,NH,19,18,14,30,1.4705882352941178,0.8235294117647058,17.0,6,0,0,0,0,0,0,0,1,1,0.2941176470588235,-0.7058823529411765,0.6470588235294118,0.3529411764705882,2000,12,16
Derby,Coventry,H,20,16,35,32,0.7222222222222222,0.8333333333333334,18.0,7,4,0,0,0,0,0,0,0,0,-0.8333333333333334,-0.8888888888888888,-0.1111111111111111,0.1666666666666666,2000,12,16
Everton,West Ham,NH,19,23,28,18,1.1666666666666667,1.3888888888888888,18.0,9,13,1,0,0,0,1,0,0,0,-0.5,0.2777777777777778,-0.2222222222222222,-0.2222222222222222,2000,12,16
Ipswich,Southampton,H,24,22,17,28,1.6666666666666667,1.1111111111111112,18.0,12,7,1,0,0,0,0,0,0,0,0.3888888888888889,-0.3333333333333333,0.5555555555555556,0.2777777777777778,2000,12,16
Leeds,Sunderland,H,24,18,23,16,1.3888888888888888,1.6111111111111112,18.0,6,13,0,0,0,0,0,0,0,0,0.0555555555555555,0.1111111111111111,-0.2222222222222222,-0.3888888888888889,2000,12,16
Leicester,Charlton,H,17,24,13,27,1.6111111111111112,1.2222222222222223,18.0,7,4,0,0,0,0,0,0,0,0,0.2222222222222222,-0.1666666666666666,0.3888888888888889,0.1666666666666666,2000,12,16
Middlesbrough,Chelsea,H,19,32,28,24,0.6111111111111112,1.2777777777777777,18.0,1,7,0,0,0,0,0,0,0,0,-0.5,0.4444444444444444,-0.6666666666666666,-0.3333333333333333,2000,12,16
Newcastle,Bradford,H,18,12,21,28,1.3333333333333333,0.6666666666666666,18.0,5,5,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.8888888888888888,0.6666666666666666,0.0,2000,12,16
Man United,Liverpool,NH,44,32,13,24,2.2222222222222223,1.5,18.0,13,6,1,0,0,0,0,0,0,0,1.7222222222222223,0.4444444444444444,0.7222222222222222,0.3888888888888889,2000,12,17
Tottenham,Arsenal,NH,25,29,26,13,1.3333333333333333,1.8888888888888888,18.0,7,7,0,0,0,0,0,0,0,0,-0.0555555555555555,0.8888888888888888,-0.5555555555555556,0.0,2000,12,18
Coventry,Southampton,NH,16,22,32,28,0.8333333333333334,1.1111111111111112,18.0,4,7,0,0,0,0,0,0,0,0,-0.8888888888888888,-0.3333333333333333,-0.2777777777777778,-0.1666666666666666,2000,12,22
Charlton,Everton,H,25,20,30,29,1.1578947368421053,1.1578947368421053,19.0,4,7,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.4736842105263157,0.0,-0.1578947368421052,2000,12,23
Chelsea,Bradford,H,32,13,25,30,1.2105263157894737,0.631578947368421,19.0,6,5,0,0,0,0,0,0,0,0,0.3684210526315789,-0.8947368421052632,0.5789473684210527,0.0526315789473684,2000,12,23
Derby,Newcastle,H,21,20,35,22,0.8421052631578947,1.4210526315789471,19.0,9,7,0,0,0,0,0,0,0,0,-0.7368421052631579,-0.1052631578947368,-0.5789473684210527,0.1052631578947368,2000,12,23
Leeds,Aston Villa,NH,25,23,25,17,1.3157894736842106,1.5263157894736843,19.0,6,7,0,0,0,0,0,0,0,0,0.0,0.3157894736842105,-0.2105263157894736,-0.0526315789473684,2000,12,23
Leicester,West Ham,H,20,24,14,19,1.6842105263157894,1.368421052631579,19.0,9,11,0,0,0,0,1,0,0,0,0.3157894736842105,0.2631578947368421,0.3157894736842105,-0.1052631578947368,2000,12,23
Liverpool,Arsenal,H,33,30,24,14,1.5789473684210529,1.8421052631578947,19.0,6,7,0,0,0,0,0,0,0,0,0.4736842105263157,0.8421052631578947,-0.2631578947368421,-0.0526315789473684,2000,12,23
Man United,Ipswich,H,44,27,14,18,2.1052631578947367,1.736842105263158,19.0,10,12,1,0,0,0,0,0,0,0,1.5789473684210529,0.4736842105263157,0.3684210526315789,-0.1052631578947368,2000,12,23
Sunderland,Man City,H,18,25,18,32,1.5263157894736843,0.9473684210526316,19.0,12,4,1,0,0,0,0,0,1,0,0.0,-0.3684210526315789,0.5789473684210527,0.4210526315789473,2000,12,23
Tottenham,Middlesbrough,NH,26,20,27,28,1.3157894736842106,0.7368421052631579,19.0,8,4,0,0,0,0,0,0,0,0,-0.0526315789473684,-0.4210526315789473,0.5789473684210527,0.2105263157894736,2000,12,23
Arsenal,Leicester,H,30,20,14,14,1.8421052631578947,1.6842105263157894,19.0,7,9,0,0,0,0,0,0,0,0,0.8421052631578947,0.3157894736842105,0.1578947368421052,-0.1052631578947368,2000,12,26
Aston Villa,Man United,NH,23,46,18,14,1.45,2.15,20.0,6,10,0,0,0,0,0,0,0,0,0.25,1.6,-0.7,-0.2,2000,12,26
Bradford,Sunderland,NH,13,19,33,18,0.6,1.6,20.0,5,12,0,0,0,0,1,0,0,0,-1.0,0.05,-1.0,-0.35,2000,12,26
Everton,Coventry,NH,20,17,30,34,1.1,0.8,20.0,4,5,0,0,0,0,0,0,0,0,-0.5,-0.85,0.3,-0.05,2000,12,26
Ipswich,Chelsea,NH,27,35,20,25,1.65,1.3,20.0,9,9,0,0,0,0,0,0,0,0,0.35,0.5,0.35,0.0,2000,12,26
Man City,Derby,NH,25,23,33,35,0.9,0.95,20.0,4,9,0,0,0,0,0,0,0,0,-0.4,-0.6,-0.05,-0.25,2000,12,26
Middlesbrough,Liverpool,H,20,37,28,24,0.75,1.65,20.0,5,9,0,0,0,0,0,0,0,0,-0.4,0.65,-0.9,-0.2,2000,12,26
Newcastle,Leeds,H,20,26,24,27,1.35,1.25,20.0,7,3,0,0,0,0,0,0,0,0,-0.2,-0.05,0.1,0.2,2000,12,26
West Ham,Charlton,H,25,26,21,30,1.3,1.25,20.0,8,4,0,0,0,0,0,0,0,0,0.2,-0.2,0.05,0.2,2000,12,26
Southampton,Tottenham,H,24,26,32,27,1.05,1.3,20.0,4,6,0,0,0,0,0,0,0,0,-0.4,-0.05,-0.25,-0.1,2000,12,27
Arsenal,Sunderland,NH,30,19,18,18,1.75,1.6,20.0,7,12,0,0,0,0,1,0,0,0,0.6,0.05,0.15,-0.25,2000,12,30
Ipswich,Tottenham,H,29,26,22,29,1.619047619047619,1.238095238095238,21.0,7,3,0,0,0,0,0,0,0,0,0.3333333333333333,-0.1428571428571428,0.3809523809523809,0.1904761904761904,2000,12,30
Man City,Charlton,NH,25,26,33,35,0.9047619047619048,1.1904761904761905,21.0,5,4,0,0,0,0,0,0,0,0,-0.3809523809523809,-0.4285714285714285,-0.2857142857142857,0.0476190476190476,2000,12,30
Middlesbrough,Coventry,NH,21,19,28,35,0.8571428571428571,0.9047619047619048,21.0,7,7,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.7619047619047619,-0.0476190476190476,0.0,2000,12,30
Newcastle,Man United,NH,22,47,25,14,1.4285714285714286,2.1904761904761907,21.0,7,10,0,0,0,0,0,0,0,0,-0.1428571428571428,1.5714285714285714,-0.7619047619047619,-0.1428571428571428,2000,12,30
Southampton,Derby,H,26,23,32,35,1.1428571428571428,0.9523809523809524,21.0,7,10,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.5714285714285714,0.1904761904761904,-0.1428571428571428,2000,12,30
Charlton,Arsenal,H,26,36,35,19,1.1904761904761905,1.809523809523809,21.0,4,10,0,0,0,0,0,0,0,0,-0.4285714285714285,0.8095238095238095,-0.6190476190476191,-0.2857142857142857,2001,1,1
Chelsea,Aston Villa,H,37,23,27,19,1.2857142857142858,1.380952380952381,21.0,10,5,0,0,0,0,0,0,0,0,0.4761904761904761,0.1904761904761904,-0.0952380952380952,0.238095238095238,2001,1,1
Coventry,Man City,NH,19,25,35,33,0.9047619047619048,0.9047619047619048,21.0,7,5,0,0,0,0,0,0,0,0,-0.7619047619047619,-0.3809523809523809,0.0,0.0952380952380952,2001,1,1
Derby,Everton,H,23,21,35,32,0.9523809523809524,1.0476190476190477,21.0,10,1,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.5238095238095238,-0.0952380952380952,0.4285714285714285,2001,1,1
Leeds,Middlesbrough,NH,27,21,28,28,1.238095238095238,0.8571428571428571,21.0,4,7,0,0,0,0,0,0,0,0,-0.0476190476190476,-0.3333333333333333,0.3809523809523809,-0.1428571428571428,2001,1,1
Leicester,Bradford,NH,24,16,23,38,1.5909090909090908,0.6818181818181818,22.0,6,4,0,0,0,0,0,0,0,0,0.0454545454545454,-1.0,0.9090909090909092,0.0909090909090909,2001,1,1
Liverpool,Southampton,H,39,27,26,32,1.6363636363636365,1.2272727272727273,22.0,9,10,0,0,0,0,0,0,0,0,0.5909090909090909,-0.2272727272727272,0.4090909090909091,-0.0454545454545454,2001,1,1
Man United,West Ham,H,48,31,15,24,2.136363636363636,1.318181818181818,22.0,8,5,0,0,0,0,0,0,0,0,1.5,0.3181818181818182,0.8181818181818182,0.1363636363636363,2001,1,1
Sunderland,Ipswich,H,25,32,21,22,1.6363636363636365,1.681818181818182,22.0,10,10,0,0,0,0,0,0,0,0,0.1818181818181818,0.4545454545454545,-0.0454545454545454,0.0,2001,1,1
Tottenham,Newcastle,H,26,23,32,26,1.181818181818182,1.4090909090909092,22.0,3,7,0,0,0,0,0,0,0,0,-0.2727272727272727,-0.1363636363636363,-0.2272727272727272,-0.1818181818181818,2001,2,1
Arsenal,Chelsea,NH,38,38,21,27,1.7727272727272727,1.3636363636363635,22.0,8,10,0,0,0,0,0,0,0,0,0.7727272727272727,0.5,0.4090909090909091,-0.0909090909090909,2001,1,13
Aston Villa,Liverpool,NH,23,39,22,26,1.318181818181818,1.6363636363636365,22.0,4,9,0,0,0,0,0,0,0,0,0.0454545454545454,0.5909090909090909,-0.3181818181818182,-0.2272727272727272,2001,1,13
Bradford,Man United,NH,16,48,38,15,0.6818181818181818,2.136363636363636,22.0,4,8,0,0,0,0,0,0,0,0,-1.0,1.5,-1.4545454545454546,-0.1818181818181818,2001,1,13
Everton,Tottenham,NH,21,26,33,32,1.0,1.181818181818182,22.0,1,3,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.2727272727272727,-0.1818181818181818,-0.0909090909090909,2001,1,13
Man City,Leeds,NH,26,31,37,28,0.8636363636363636,1.318181818181818,22.0,5,7,0,0,0,0,0,0,0,0,-0.5,0.1363636363636363,-0.4545454545454545,-0.0909090909090909,2001,1,13
Middlesbrough,Derby,H,23,24,30,36,0.8695652173913043,1.0,23.0,9,10,0,0,0,0,0,0,0,0,-0.3043478260869565,-0.5217391304347826,-0.1304347826086956,-0.0434782608695652,2001,1,13
Newcastle,Coventry,H,25,21,30,37,1.3478260869565215,0.9130434782608696,23.0,7,6,0,0,0,0,0,0,0,0,-0.217391304347826,-0.6956521739130435,0.4347826086956521,0.0434782608695652,2001,1,13
Southampton,Charlton,NH,28,31,34,36,1.173913043478261,1.3478260869565215,23.0,7,9,0,0,0,0,0,0,0,0,-0.2608695652173913,-0.217391304347826,-0.1739130434782608,-0.0869565217391304,2001,1,13
West Ham,Sunderland,NH,31,29,26,22,1.2608695652173914,1.6956521739130437,23.0,4,10,0,0,0,0,0,0,0,0,0.217391304347826,0.3043478260869565,-0.4347826086956521,-0.2608695652173913,2001,1,13
Ipswich,Leicester,H,33,24,26,25,1.608695652173913,1.5217391304347827,23.0,7,6,0,0,0,0,0,0,0,0,0.3043478260869565,-0.0434782608695652,0.0869565217391304,0.0434782608695652,2001,1,14
Chelsea,Ipswich,H,39,33,28,26,1.3478260869565215,1.608695652173913,23.0,8,7,0,0,0,0,0,0,0,0,0.4782608695652174,0.3043478260869565,-0.2608695652173913,0.0434782608695652,2001,1,20
Coventry,Everton,NH,21,21,37,33,0.9130434782608696,1.0,23.0,6,2,0,0,0,0,0,0,0,0,-0.6956521739130435,-0.5217391304347826,-0.0869565217391304,0.1739130434782608,2001,1,20
Derby,Man City,NH,24,27,36,38,1.0,0.8695652173913043,23.0,10,3,0,0,0,0,0,0,0,0,-0.5217391304347826,-0.4782608695652174,0.1304347826086956,0.3043478260869565,2001,1,20
Leeds,Newcastle,NH,32,25,31,30,1.2608695652173914,1.3478260869565215,23.0,4,7,0,0,0,0,0,0,0,0,0.0434782608695652,-0.217391304347826,-0.0869565217391304,-0.1304347826086956,2001,1,20
Leicester,Arsenal,NH,24,38,25,22,1.5217391304347827,1.6956521739130437,23.0,6,5,0,0,0,0,0,0,0,0,-0.0434782608695652,0.6956521739130435,-0.1739130434782608,0.0434782608695652,2001,1,20
Liverpool,Middlesbrough,NH,42,27,26,30,1.6666666666666667,0.9583333333333334,24.0,10,9,0,0,0,0,0,0,0,0,0.6666666666666666,-0.125,0.7083333333333334,0.0416666666666666,2001,1,20
Man United,Aston Villa,H,54,24,16,26,2.208333333333333,1.2083333333333333,24.0,13,0,0,0,0,0,0,0,1,1,1.5833333333333333,-0.0833333333333333,1.0,0.5416666666666666,2001,1,20
Tottenham,Southampton,NH,30,28,34,34,1.25,1.1666666666666667,24.0,5,8,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.25,0.0833333333333333,-0.125,2001,1,20
Sunderland,Bradford,NH,31,16,22,41,1.75,0.6666666666666666,24.0,13,4,0,0,0,0,0,0,0,0,0.375,-1.0416666666666667,1.0833333333333333,0.375,2001,1,21
Charlton,West Ham,NH,31,32,36,27,1.3333333333333333,1.25,24.0,10,4,0,0,0,0,0,0,0,0,-0.2083333333333333,0.2083333333333333,0.0833333333333333,0.25,2001,1,22
Aston Villa,Leeds,NH,24,34,26,32,1.2083333333333333,1.3333333333333333,24.0,0,7,0,0,1,1,0,0,0,0,-0.0833333333333333,0.0833333333333333,-0.125,-0.2916666666666667,2001,1,24
Arsenal,Bradford,H,39,16,23,41,1.6666666666666667,0.6666666666666666,24.0,5,4,0,0,0,0,0,0,0,0,0.6666666666666666,-1.0416666666666667,1.0,0.0416666666666666,2001,1,30
Charlton,Derby,H,31,24,36,40,1.3333333333333333,0.9583333333333334,24.0,10,7,0,0,0,0,0,0,0,0,-0.2083333333333333,-0.6666666666666666,0.375,0.125,2001,1,30
Chelsea,Newcastle,H,43,28,29,31,1.4166666666666667,1.4166666666666667,24.0,11,7,0,0,0,0,0,0,0,0,0.5833333333333334,-0.125,0.0,0.1666666666666666,2001,1,31
Everton,Middlesbrough,NH,24,27,34,30,1.0833333333333333,0.9583333333333334,24.0,4,9,0,0,1,0,0,0,0,0,-0.4166666666666667,-0.125,0.125,-0.2083333333333333,2001,1,31
Leeds,Coventry,H,35,23,32,43,1.4,0.84,25.0,10,5,0,0,0,0,0,0,0,0,0.12,-0.8,0.56,0.2,2001,1,31
Man City,Liverpool,NH,28,43,43,27,0.84,1.64,25.0,3,8,0,0,0,0,0,0,0,0,-0.6,0.64,-0.8,-0.2,2001,1,31
Southampton,Leicester,H,28,24,34,26,1.16,1.44,25.0,8,1,0,0,0,0,0,0,1,0,-0.24,-0.08,-0.28,0.28,2001,1,31
Sunderland,Man United,NH,31,56,22,16,1.72,2.24,25.0,11,13,0,0,0,0,0,0,0,0,0.36,1.6,-0.52,-0.08,2001,1,31
West Ham,Tottenham,NH,32,30,27,34,1.24,1.24,25.0,5,5,0,0,0,0,0,0,0,0,0.2,-0.16,0.0,0.0,2001,1,31
Bradford,Aston Villa,NH,16,27,43,26,0.64,1.28,25.0,4,3,0,0,0,0,0,0,1,0,-1.08,0.04,-0.64,0.04,2001,3,2
Coventry,Arsenal,NH,23,39,43,23,0.84,1.64,25.0,5,6,0,0,0,0,0,0,0,0,-0.8,0.64,-0.8,-0.04,2001,3,2
Derby,Sunderland,H,25,31,41,22,0.96,1.72,25.0,5,11,0,0,0,0,0,0,0,0,-0.64,0.36,-0.76,-0.24,2001,3,2
Ipswich,Leeds,NH,36,35,30,32,1.6,1.4,25.0,7,10,0,0,0,0,0,0,0,0,0.24,0.12,0.2,-0.12,2001,3,2
Leicester,Chelsea,H,24,46,26,30,1.44,1.48,25.0,1,11,0,0,1,0,0,0,0,0,-0.08,0.64,-0.04,-0.4,2001,3,2
Liverpool,West Ham,H,46,32,27,30,1.6923076923076923,1.1923076923076923,26.0,11,2,0,0,0,0,0,0,0,0,0.7307692307692307,0.0769230769230769,0.5,0.3461538461538461,2001,3,2
Man United,Everton,H,57,26,16,37,2.269230769230769,1.0384615384615383,26.0,13,5,0,0,0,0,0,0,0,0,1.5769230769230769,-0.4230769230769231,1.2307692307692308,0.3076923076923077,2001,3,2
Middlesbrough,Man City,NH,29,29,32,44,0.9615384615384616,0.8461538461538461,26.0,7,3,0,0,0,0,0,0,0,0,-0.1153846153846153,-0.5769230769230769,0.1153846153846153,0.1538461538461538,2001,3,2
Tottenham,Charlton,NH,30,34,34,38,1.2307692307692308,1.3846153846153846,26.0,6,11,0,0,0,0,0,0,0,0,-0.1538461538461538,-0.1538461538461538,-0.1538461538461538,-0.1923076923076923,2001,3,2
Everton,Leeds,NH,26,37,37,33,1.0384615384615383,1.4615384615384617,26.0,5,12,0,0,0,0,0,0,0,0,-0.4230769230769231,0.1538461538461538,-0.4230769230769231,-0.2692307692307692,2001,7,2
Arsenal,Ipswich,H,41,37,23,32,1.6923076923076923,1.5384615384615383,26.0,6,6,0,0,0,0,0,0,0,0,0.6923076923076923,0.1923076923076923,0.1538461538461538,0.0,2001,10,2
Aston Villa,Middlesbrough,NH,28,29,27,32,1.2692307692307692,0.9615384615384616,26.0,4,7,0,0,1,0,0,0,0,0,0.0384615384615384,-0.1153846153846153,0.3076923076923077,-0.1153846153846153,2001,10,2
Chelsea,Man United,NH,47,57,32,16,1.4230769230769231,2.269230769230769,26.0,10,13,0,0,0,0,0,0,0,0,0.5769230769230769,1.5769230769230769,-0.8461538461538461,-0.1153846153846153,2001,10,2
Everton,Leicester,H,26,26,37,27,1.0384615384615383,1.5,26.0,5,4,0,0,0,0,0,0,0,0,-0.4230769230769231,-0.0384615384615384,-0.4615384615384615,0.0384615384615384,2001,10,2
Leeds,Derby,NH,37,26,33,43,1.4615384615384617,0.9230769230769232,26.0,12,4,0,0,0,0,0,0,0,0,0.1538461538461538,-0.6538461538461539,0.5384615384615384,0.3076923076923077,2001,10,2
Man City,Tottenham,NH,30,30,45,34,0.8518518518518519,1.2222222222222223,27.0,4,7,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.1481481481481481,-0.3703703703703703,-0.1111111111111111,2001,10,2
Southampton,Bradford,H,31,16,34,48,1.2962962962962965,0.5925925925925926,27.0,8,1,0,0,0,0,0,0,0,0,-0.1111111111111111,-1.1851851851851851,0.7037037037037037,0.2592592592592592,2001,10,2
Sunderland,Liverpool,NH,31,47,24,28,1.5925925925925926,1.6666666666666667,27.0,7,9,0,0,0,0,0,0,0,0,0.2592592592592592,0.7037037037037037,-0.074074074074074,-0.074074074074074,2001,10,2
Charlton,Newcastle,H,34,32,38,37,1.3703703703703705,1.3703703703703705,27.0,9,6,0,0,0,0,0,0,0,0,-0.1481481481481481,-0.1851851851851851,0.0,0.1111111111111111,2001,11,2
West Ham,Coventry,NH,33,23,31,45,1.1851851851851851,0.7777777777777778,27.0,3,1,0,0,0,0,0,0,0,0,0.074074074074074,-0.8148148148148148,0.4074074074074074,0.074074074074074,2001,12,2
Bradford,West Ham,NH,16,33,48,31,0.5925925925925926,1.1851851851851851,27.0,1,3,0,0,0,0,0,0,0,0,-1.1851851851851851,0.074074074074074,-0.5925925925925926,-0.074074074074074,2001,2,24
Coventry,Charlton,NH,23,34,45,38,0.7777777777777778,1.3703703703703705,27.0,1,9,0,0,0,0,0,0,0,0,-0.8148148148148148,-0.1481481481481481,-0.5925925925925926,-0.2962962962962963,2001,2,24
Derby,Aston Villa,H,27,28,43,28,1.0,1.2222222222222223,27.0,7,4,0,0,0,0,0,0,0,0,-0.5925925925925926,0.0,-0.2222222222222222,0.1111111111111111,2001,2,24
Ipswich,Everton,H,37,28,33,39,1.4814814814814814,1.037037037037037,27.0,3,6,0,0,0,0,0,0,0,0,0.1481481481481481,-0.4074074074074074,0.4444444444444444,-0.1111111111111111,2001,2,24
Leicester,Sunderland,H,27,31,29,24,1.4444444444444444,1.5925925925925926,27.0,4,7,0,0,0,0,0,0,0,0,-0.074074074074074,0.2592592592592592,-0.1481481481481481,-0.1111111111111111,2001,2,24
Middlesbrough,Southampton,NH,31,32,34,34,0.9642857142857144,1.3571428571428572,28.0,7,11,0,0,0,0,0,0,0,0,-0.1071428571428571,-0.0714285714285714,-0.3928571428571428,-0.1428571428571428,2001,2,24
Newcastle,Man City,NH,32,30,38,46,1.3214285714285714,0.8214285714285714,28.0,6,3,0,0,0,0,0,0,0,0,-0.2142857142857142,-0.5714285714285714,0.5,0.1071428571428571,2001,2,24
Tottenham,Leeds,NH,31,39,34,35,1.2857142857142858,1.4285714285714286,28.0,7,11,0,0,0,0,1,0,0,0,-0.1071428571428571,0.1428571428571428,-0.1428571428571428,-0.1428571428571428,2001,2,24
Man United,Arsenal,H,59,43,17,23,2.25,1.7857142857142858,28.0,13,11,1,0,0,0,0,0,0,0,1.5,0.7142857142857143,0.4642857142857143,0.0714285714285714,2001,2,25
Arsenal,West Ham,H,43,35,23,32,1.7857142857142858,1.25,28.0,11,6,0,0,0,0,0,0,0,0,0.7142857142857143,0.1071428571428571,0.5357142857142857,0.1785714285714285,2001,3,3
Coventry,Chelsea,NH,24,48,46,33,0.7857142857142857,1.3928571428571428,28.0,1,8,0,0,1,0,0,0,0,0,-0.7857142857142857,0.5357142857142857,-0.6071428571428571,-0.25,2001,3,3
Derby,Tottenham,H,27,31,43,34,1.0,1.2857142857142858,28.0,5,7,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.1071428571428571,-0.2857142857142857,-0.0714285714285714,2001,3,3
Everton,Newcastle,NH,30,32,40,38,1.1071428571428572,1.3214285714285714,28.0,8,6,0,0,0,0,0,0,0,0,-0.3571428571428571,-0.2142857142857142,-0.2142857142857142,0.0714285714285714,2001,3,3
Leeds,Man United,NH,39,59,35,17,1.4285714285714286,2.25,28.0,11,13,1,0,0,0,1,0,0,0,0.1428571428571428,1.5,-0.8214285714285714,-0.0714285714285714,2001,3,3
Leicester,Liverpool,H,29,47,29,30,1.5,1.6071428571428572,28.0,7,6,0,0,0,0,0,0,0,0,0.0,0.6071428571428571,-0.1071428571428571,0.0357142857142857,2001,3,3
Man City,Southampton,NH,31,33,46,34,0.896551724137931,1.4137931034482758,29.0,6,13,0,0,0,0,0,0,0,0,-0.5172413793103449,-0.0344827586206896,-0.5172413793103449,-0.2413793103448276,2001,3,3
